pivot_id,area_ha,season,aeti_mm,npp_gC_m2,pcp_mm,is_active,biomass_dry_kg_ha,water_consumed_m3_ha,cwp,niwr_mm,demand_vol_m3,abstraction_vol_m3
59,50.79479782,2024/25,445.2215035,353.8891425,0,1,7856.338963,4452.215035,1.764591086,445.2215035,226149.3625,266058.0736
60,49.4180298,2024/25,509.201435,428.9629103,0.069058296,1,9522.976609,5092.01435,1.870178667,509.1461883,251610.0151,296011.7824
61,62.23620892,2024/25,0,0,0,0,0,0,,0,0,0
62,63.62685226,2024/25,0,0,0.1,0,0,0,,0,0,0
63,64.59855014,2024/25,0,0,0.1,0,0,0,,0,0,0
64,67.17748642,2024/25,0,0,0.1,0,0,0,,0,0,0
65,60.02513068,2024/25,296.0526045,226.7844916,0.1,1,5034.615713,2960.526045,1.700581463,295.9726045,177657.9427,209009.3443
66,62.90733362,2024/25,0,0,0.1,0,0,0,,0,0,0
67,48.87320748,2024/25,471.0682727,356.2916436,0.1,1,7909.674489,4710.682727,1.67909302,470.9882727,230187.0758,270808.3244
68,62.6458772,2024/25,476.804682,355.4136136,0.1,1,7890.182221,4768.04682,1.654803847,476.724682,298648.3589,351351.0105
69,36.28872591,2024/25,440.9775155,505.4454199,0.050559006,1,11220.88832,4409.775155,2.544548855,440.9370683,160010.4442,188247.5814
70,49.27115811,2024/25,463.4469738,354.454617,0.068925023,1,7868.892497,4634.469738,1.697905681,463.3918338,228318.5231,268610.0272
71,61.23499562,2024/25,444.086145,320.1831938,0.098636037,1,7108.066903,4440.86145,1.600605419,444.0072362,271887.8116,319868.0137
72,63.05429795,2024/25,380.7762465,295.9622735,0.1,1,6570.362473,3807.762465,1.725517947,380.6962465,240045.3456,282406.2889
73,35.8829039,2024/25,473.0848371,354.23399,0.033709273,1,7863.994577,4730.848371,1.662279989,473.0578697,169746.9007,199702.2362
74,64.26597942,2024/25,0,0,0,0,0,0,,0,0,0
75,64.53642991,2024/25,440.1462322,488.1434284,0,1,10836.78411,4401.462322,2.462087215,440.1462322,284054.6646,334181.9584
76,61.37977771,2024/25,0,0,0,0,0,0,,0,0,0
77,37.52571147,2024/25,473.1387019,524.7226947,0,1,11648.84382,4731.387019,2.462035715,473.1387019,177548.6641,208880.7813
78,35.95299998,2024/25,459.3675914,541.7629079,0,1,12027.13656,4593.675914,2.6181944,459.3675914,165156.4301,194301.6824
79,49.18550887,2024/25,515.9559964,594.0799324,0,1,13188.5745,5159.559964,2.556143274,515.9559964,253775.5824,298559.5087
80,62.03233184,2024/25,497.8033286,558.2619108,0,1,12393.41442,4978.033286,2.489620641,497.8033286,308799.0127,363292.9561
81,61.02630943,2024/25,0,0,0.1,0,0,0,,0,0,0
82,64.2145049,2024/25,342.0556314,214.1641515,0.02443686,1,4754.444164,3420.556314,1.389962254,342.0360819,219636.7766,258396.2077
83,36.91685806,2024/25,0,0,0.052380952,0,0,0,,0,0,0
84,64.94270536,2024/25,346.5532572,221.2635514,0,1,4912.050841,3465.532572,1.417401435,346.5532572,225061.0607,264777.7185
85,65.13599986,2024/25,345.8813172,221.4590853,0,1,4916.391695,3458.813172,1.421410018,345.8813172,225293.2543,265050.8874
86,35.87204308,2024/25,543.8883312,473.1533137,0,1,10504.00356,5438.883312,1.931279448,543.8883312,195103.8565,229533.9488
87,62.99438139,2024/25,0,0,0,0,0,0,,0,0,0
88,63.09364339,2024/25,0,0,0,0,0,0,,0,0,0
89,62.41568549,2024/25,491.0407978,551.354154,0,1,12240.06222,4910.407978,2.492677243,491.0407978,306486.48,360572.3294
90,62.54465096,2024/25,466.5104895,497.9652881,0,1,11054.8294,4665.104895,2.369685065,466.5104895,291777.3574,343267.4792
91,34.60250047,2024/25,519.3843137,619.9933124,0,1,13763.85154,5193.843137,2.650032196,519.3843137,179719.9596,211435.2466
92,64.73269752,2024/25,457.5811359,501.4856004,0,1,11132.98033,4575.811359,2.433006839,457.5811359,296204.6126,348476.0148
93,62.25829852,2024/25,504.9820675,587.7623411,0,1,13048.32397,5049.820675,2.583918284,504.9820675,314393.2431,369874.4036
94,49.01983643,2024/25,447.0580995,349.271267,0,1,7753.822127,4470.580995,1.73441039,447.0580995,219147.1492,257820.1755
95,61.89938544,2024/25,479.6858457,423.7351762,0,1,9406.920912,4796.858457,1.96105868,479.6858457,296922.5905,349320.6948
96,33.91509447,2024/25,467.0394385,550.3838382,0,1,12218.52121,4670.394385,2.616164761,467.0394385,158396.8668,186349.2551
97,63.44847688,2024/25,556.8088843,680.664385,0,1,15110.74935,5568.088843,2.713812544,556.8088843,353286.7562,415631.4779
98,63.839698,2024/25,514.8883929,626.4203757,0,1,13906.53234,5148.883929,2.700882858,514.8883929,328703.1951,386709.6412
99,60.19458995,2024/25,0,0,0,0,0,0,,0,0,0
100,49.71905566,2024/25,340.9067144,279.4214261,0,1,6203.15566,3409.067144,1.819605012,340.9067144,169495.5991,199406.5872
101,63.61366927,2024/25,511.2971034,428.2944159,0,1,9508.136032,5112.971034,1.859610776,511.2971034,325254.8484,382652.7628
102,35.93250446,2024/25,444.6416456,329.0481152,0,1,7304.868157,4446.416456,1.642866391,444.6416456,159770.8791,187965.7401
103,37.07810111,2024/25,394.6612667,336.9939951,0,1,7481.266692,3946.612667,1.895617159,394.6612667,146332.9035,172156.3571
104,64.61613574,2024/25,364.103661,285.9457064,0,1,6347.994683,3641.03661,1.743458076,364.103661,235269.7158,276787.901
105,62.39247269,2024/25,403.361614,275.2345691,0,1,6110.207435,4033.61614,1.514821248,403.361614,251667.2849,296079.1587
106,64.89027087,2024/25,396.912111,315.4610047,0,1,7003.234305,3969.12111,1.764429482,396.912111,257557.3439,303008.6399
107,64.32815624,2024/25,411.6386503,282.0251002,0,1,6260.957225,4116.386503,1.520983809,411.6386503,264799.5541,311528.8872
108,36.65693609,2024/25,398.1307787,330.2294129,0,1,7331.092965,3981.307787,1.841378099,398.1307787,145942.5451,171697.1119
109,36.27181097,2024/25,551.765212,482.0135499,0,1,10700.70081,5517.65212,1.939357643,551.765212,200135.2347,235453.2173
110,64.41364628,2024/25,557.4511202,512.5010462,0,1,11377.52322,5574.511202,2.040990288,557.4511202,359074.5927,422440.6973
111,35.88828365,2024/25,0,0,0,0,0,0,,0,0,0
112,50.73460601,2024/25,0,0,0,0,0,0,,0,0,0
113,64.88182917,2024/25,537.7570175,458.7227308,0,1,10183.64462,5377.570175,1.893726031,537.7570175,348906.5895,410478.3406
114,63.32738244,2024/25,0,0,0,0,0,0,,0,0,0
115,64.93592878,2024/25,380.5896831,257.216559,0,1,5710.20761,3805.896831,1.500357961,380.5896831,247139.4456,290752.2889
116,66.85106456,2024/25,452.1839321,335.5102338,0.005421293,1,7448.327191,4521.839321,1.647189708,452.179595,302286.873,355631.6153
117,38.06870885,2024/25,392.4878107,337.4955905,0,1,7492.40211,3924.878107,1.908951541,392.4878107,149415.0419,175782.4023
118,36.93264309,2024/25,0,0,0,0,0,0,,0,0,0
119,60.2556396,2024/25,0,0,0,0,0,0,,0,0,0
120,61.14569502,2024/25,537.6864613,675.38174,0,1,14993.47463,5376.864613,2.788516302,537.6864613,328772.1238,386790.7339
121,63.87730664,2024/25,466.7139136,525.6747121,0,1,11669.97861,4667.139136,2.500456547,466.7139136,298124.2777,350734.4444
122,47.41605965,2024/25,520.3777674,444.1869503,0.002626642,1,9860.950296,5203.777674,1.894959953,520.375666,246741.6362,290284.2779
123,36.73467988,2024/25,0,0,0.055363748,0,0,0,,0,0,0
124,49.37404301,2024/25,311.8955076,241.4268868,0.1,1,5359.676887,3118.955076,1.718420675,311.8155076,153955.9228,181124.6151
125,65.04043536,2024/25,0,0,0,0,0,0,,0,0,0
126,64.07452716,2024/25,0,0,0.005051195,0,0,0,,0,0,0
127,60.96759414,2024/25,0,0,0,0,0,0,,0,0,0
128,60.96048645,2024/25,0,0,0,0,0,0,,0,0,0
129,59.94254528,2024/25,590.2461651,747.0344974,0,1,16584.16584,5902.461651,2.809703277,590.2461651,353808.5748,416245.3821
130,59.48194454,2024/25,0,0,0,0,0,0,,0,0,0
131,59.15535173,2024/25,0,0,0,0,0,0,,0,0,0
132,63.59505436,2024/25,0,0,0,0,0,0,,0,0,0
133,58.98463711,2024/25,0,0,0,0,0,0,,0,0,0
134,59.567435,2024/25,0,0,0,0,0,0,,0,0,0
135,60.71689993,2024/25,0,0,0,0,0,0,,0,0,0
136,63.96653595,2024/25,0,0,0,0,0,0,,0,0,0
137,36.94882279,2024/25,445.8505508,531.0478103,0,1,11789.26139,4458.505508,2.644218195,445.8505508,164736.5299,193807.6823
138,64.52079367,2024/25,0,0,0,0,0,0,,0,0,0
139,63.99256844,2024/25,494.7262329,585.6642377,0,1,13001.74608,4947.262329,2.628068862,494.7262329,316588.0232,372456.4978
140,64.49361505,2024/25,0,0,0,0,0,0,,0,0,0
141,64.38440821,2024/25,484.3085831,561.6928481,0,1,12469.58123,4843.085831,2.574718199,484.3085831,311819.2151,366846.1354
142,63.787403,2024/25,531.2358465,643.3512851,0,1,14282.39853,5312.358465,2.688523115,531.2358465,338861.5503,398660.6474
143,64.35940624,2024/25,517.2993873,623.4437012,0,1,13840.45017,5172.993873,2.675520309,517.2993873,332930.8142,391683.3108
144,63.68650722,2024/25,0,0,0,0,0,0,,0,0,0
145,63.82309015,2024/25,504.7052885,589.3843166,0,1,13084.33183,5047.052885,2.59246973,504.7052885,322118.5112,378962.9544
146,37.01118564,2024/25,0,0,0,0,0,0,,0,0,0
147,50.03259431,2024/25,0,0,0,0,0,0,,0,0,0
148,65.76291244,2024/25,543.7448436,634.2829807,0,1,14081.08217,5437.448436,2.589648865,543.7448436,357582.4454,420685.2299
149,48.71151107,2024/25,551.5773224,639.6511284,0,1,14200.25505,5515.773224,2.574481306,551.5773224,268681.6485,316096.057
150,35.46312705,2024/25,564.4725765,681.6636186,0,1,15132.93233,5644.725765,2.680897702,564.4725765,200179.627,235505.4435
151,37.18774901,2024/25,595.7066667,747.5977612,0,1,16596.6703,5957.066667,2.786047434,595.7066667,221529.9001,260623.4118
152,37.48554554,2024/25,0,0,0.1,0,0,0,,0,0,0
153,63.47522854,2024/25,0,0,0.1,0,0,0,,0,0,0
154,64.72715306,2024/25,305.7437838,233.4830176,0.1,1,5183.32299,3057.437838,1.695315903,305.6637838,197847.4652,232761.7237
155,63.03274447,2024/25,0,0,0.1,0,0,0,,0,0,0
156,38.07667514,2024/25,0,0,0.1,0,0,0,,0,0,0
157,50.01757579,2024/25,482.4683186,377.6055549,0.1,1,8382.843318,4824.683186,1.737490939,482.3883186,241278.9428,283857.5798
158,25.16577689,2024/25,400.8080882,285.8853199,0.1,1,6346.654101,4008.080882,1.583464577,400.7280882,100846.3366,118642.749
159,50.24391393,2024/25,395.059243,280.7790528,0.1,1,6233.294973,3950.59243,1.577812716,394.979243,198453.0309,233474.154
160,37.16852129,2024/25,579.3899637,714.3081548,0,1,15857.64104,5793.899637,2.736954733,579.3899637,215350.682,253353.7436
161,46.13155391,2024/25,0,0,0.038921002,0,0,0,,0,0,0
162,47.7325274,2024/25,0,0,0.1,0,0,0,,0,0,0
163,37.36482063,2024/25,0,0,0.055060241,0,0,0,,0,0,0
164,45.04159687,2024/25,0,0,0.1,0,0,0,,0,0,0
165,48.7951395,2024/25,0,0,0.1,0,0,0,,0,0,0
